153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1300447452303163392,153031349,"One world, united together. The Champion Global Unity Collection 🌍 #ChampionForAll  https://t.co/5i6gb1b4Vq https://t.co/6gKwHhkTQ8",2020-08-31,1300447452303163392,3,1,38,2
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1298629528827432962,153031349,"Upgrade your gear with the first-ever, patent pending Champion Gamer Hoodie🎮 https://t.co/Mx0aS71ucL https://t.co/WPIC8k9eom",2020-08-26,1298629528827432962,9,7,49,16
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1296161132290478080,153031349,Who’s trying to make the league? #ChampionESports #BeYourOwnChampion @NBA2KLeague @ReeseDaGod @WizardsDG https://t.co/klsDmgU4cf,2020-08-19,1296161132290478080,10,1,34,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1295741182606290944,153031349,Did you know? Our #Powerblend sweats are made with U.S cotton and a portion of recycled polyester fibers. To learn more about the Champion brand’s sustainable efforts click the link! #ChampionMade #Sustainability https://t.co/8RxIsJTOpZ https://t.co/OrtYXr6aES,2020-08-18,1295741182606290944,7,2,37,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1293938165913395200,153031349,"Our Champion for All initiative supports inclusiveness for people of all backgrounds &amp; communities.  As part of that effort, we’re donating  50,000 face masks to The Boys &amp; Girls Club of America. #ChampionForAll https://t.co/4MNweELeYl https://t.co/uoeCoDS6h0",2020-08-13,1293938165913395200,7,1,30,2
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1291111564578357250,153031349,"In sports &amp; in life, we believe everyone has the right to feel included. To learn about the Champion brand’s inclusion and diversity efforts click the link below! #ChampionForAll. https://t.co/3JjC9bwlxW https://t.co/shZw8aXz1U",2020-08-05,1291111564578357250,2,2,20,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1288881563049111555,153031349,"Did you know? Our classic jersey tees are made with traceable U.S cotton, which is some of the most responsibly produced fiber in the world. To learn more about the Champion brand’s sustainable efforts click the link! #ChampionMade #Sustainability https://t.co/8RxIsJTOpZ https://t.co/Xjhp2b7ZMG",2020-07-30,1288881563049111555,10,1,30,3
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1285978757552123904,153031349,Just in: New Champion + @Globies collection. Get yours before they’re gone 🏀 https://t.co/0udklCiayO https://t.co/zx8R4guiFU,2020-07-22,1285978757552123904,3,1,20,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1284211546701402122,153031349,"Congratulations to our @UrbanDove Champion scholarship winners! You have displayed heart, commitment, and integrity and we are excited to see you strive for higher heights as you start your college careers.🏆 https://t.co/UjFExnUADJ",2020-07-17,1284211546701402122,1,0,18,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1281279151022931969,153031349,"Lights, camera, 📸. Check out the exclusive @HyperX collection, with camera flash-activated graphics. Get yours before they’re gone. https://t.co/F9Wl1fqsw8  #ChampionUSA #HyperX #Hoodie #Gamer https://t.co/mx2Zvc1Vl7",2020-07-09,1281279151022931969,29,15,229,10
