tweet_id,retweet_count,reply_count,like_count,quote_count
1163053591436726272,23,3,153,3
1163053582876172288,23,26,131,40
1163053574697279489,26,20,139,30
1163053567000772608,7,3,75,0
1163053565956378626,15,4,94,2
1163053564559650817,319,120,1211,55
1161261946693283840,127,30,886,23
1160917602643763201,48,7,361,6
1156977288291999744,81,42,689,18
1153341787542564866,47,42,359,11
1151161107450662914,365,262,2392,138
1147912272171405312,90,53,551,6
1141534733840650240,33,183,282,6
1139379439324651520,651,122,2787,63
1134926848654286849,4305,116,12685,361
1134454004430147586,112,33,683,26
1128068654174822401,86,66,525,12
1122113587466711040,67,77,323,4
1121917424956313601,373,64,1558,25
1118560116213800960,584,143,1475,178
1117819474936250369,45,58,247,8
1109289799796621313,60,216,455,4
1104162465703739396,4670,561,16551,1346
1100674509546442754,291,193,1384,76
1100052801449791489,145,160,970,39
1094837717806964736,270,102,1549,17
1092262184342695937,135,70,1390,11
1091848323298934784,594,92,4756,27
1089119318611251200,1695,162,11061,90
1072538930904473601,57,99,284,18
1071630347476045825,66,54,540,3
1071087120612175872,652,314,4720,145
1043019198979440641,222,199,1619,86
1042300759486988288,125,59,1518,28
1042081280576417792,143,38,1105,17
1042062798732312576,248,41,1653,26
1041285318706700289,50,12,324,6
1038546172154195970,761,76,2442,81
1025098213303279616,77,24,446,12
1018539272985440256,707,50,2602,31
1017705518549348353,77,9,403,4
1016772548711931905,179,7,751,16
1016698349230096384,128,6,438,6
1015322948570419200,205,17,995,12
1013399293238173698,31,11,201,2
1013046063702396928,109,7,795,7
1012320570933956613,30,7,171,3
1011698996149186560,278,27,1455,31
1011136304594276353,47,6,519,3
1008048342989864960,199,13,1081,13
1007021281399721984,162,6,782,2
1003577234773413888,1322,101,4649,259
978640284044075008,362,40,1434,57
966704223365853184,506,42,1979,42
966238722160234496,63,8,337,7
965090266771202048,125,13,584,13
964996127283077120,50,3,342,0
964918327213637633,34,7,209,1
964761708785881089,107,9,594,5
964722640236589057,117,20,883,4
964705310790135808,90,8,585,15
964686918788132864,99,11,547,8
960429267837440000,91,21,986,7
957297315072573440,160,28,826,23
957213575508103168,182,15,1021,14
956323365219745792,44,14,212,10
956272489327284227,41,16,235,9
956218257907662849,72,9,331,9
952590022032707590,76,8,571,8
948841623105961984,46,14,303,12
948479531450601472,39,7,313,0
948116676201144320,32,2,280,4
947632967614046209,58,10,245,0
947572569862844417,114,21,534,14
931567226213236737,406,54,1898,29
930824539784863744,71,10,344,3
930475874398425089,150,23,544,12
926011052340535297,82,10,387,13
925648562616070145,143,10,736,14
925271008180781061,101,10,485,8
921374008666411009,187,36,1087,22
921028164444307456,165,18,790,20
919140538992951296,281,26,1101,77
918778349391974401,54,3,165,9
916945050029969408,46,3,237,3
915941931162783744,51,4,224,3
915093125877682176,59,7,295,3
906094853393670144,41,9,218,4
906069703218438144,123,16,685,2
903980812072349696,56,6,414,2
903165510707286016,152,9,867,8
901096852212170754,40,10,235,6
900372078288707590,43,1,230,2
899632208561938436,50,10,276,2
897008952168329216,100,9,406,3
895562431312797696,88,11,440,5
893122696984371200,58,4,436,3
892766940762124288,58,5,471,8
892022215109222400,107,11,517,4
889496450882834432,64,8,353,7
886255852910505986,86,3,454,5
886010029085790209,74,3,369,7
883316706072039425,51,7,213,6
882977609054908417,32,4,185,1
882584977677963264,71,18,718,9
880803128161042432,47,4,312,3
879306142840762368,64,4,307,3
877484483213176833,67,5,325,3
877397857522909184,73,8,415,9
877273796922814465,67,5,329,1
874198630844030976,107,42,496,2
873963864316149760,42,37,245,1
873576434652131329,72,16,404,3
872816951856386051,22,16,150,1
872468428505960448,103,14,380,7
872115659639066624,60,54,316,3
871135324990296064,281,80,1139,12
870988868740423680,76,45,401,9
870733022223532034,87,23,519,8
868770300028231680,109,9,477,4
868497107812003840,210,11,565,15
868022826284056576,173,12,670,12
864790606739984385,121,15,402,6
863429770977181697,76,24,406,5
861974068169285632,113,12,407,11
856039438513786881,173,24,598,7
855661955276734464,257,8,1039,17
855390861772902400,235,14,745,19
855002634897563648,161,8,630,12
854635693561315328,92,7,438,7
854360878677987329,99,7,369,4
853261647384915968,81,4,249,2
852535294666698752,116,5,398,3
852174500863115267,84,3,240,2
851225554070028288,458,11,2087,13
850708598380482560,683,42,2248,36
850650158224347136,421,14,1158,44
850589090315685888,302,13,638,22
850319957758005249,44,1,213,2
849632322685194240,142,3,349,7
848797184418041856,48,7,240,6
848678947470561281,100,4,505,9
848552766511472641,51,3,308,1
848302274694619136,50,1,249,2
847825852268249089,148,12,766,14
847193423882854401,36,1,240,0
846829250879500288,41,4,275,3
846738661395750912,46,0,225,1
844203407615451137,73,2,314,7
843839585163579394,34,2,176,3
839479486961831936,100,3,355,6
839387307497115648,66,7,211,3
839341548529729537,233,4,503,12
837301494596562949,30,2,152,1
836003203850231808,22,0,129,1
834764802698383360,56,6,237,3
833751139652874240,59,2,250,7
833677629899292672,28,2,211,2
828393797994156032,29,3,169,2
825342722395484160,55,2,233,4
824981235206389760,21,2,107,1
824263942998491138,30,1,128,2
823526318377680897,46,5,199,2
820330413633765377,155,11,559,17
819971963124850693,101,9,499,5
819605347459616771,352,26,1351,71
817718436725932032,51,5,331,2
817384016265494530,50,4,258,0
815482711343333376,220,22,822,13
810379077752356864,90,7,417,1
810016687789588480,130,6,472,5
809654302012833792,75,1,317,4
809291919100674048,79,4,326,3
808944084022923264,81,2,365,9
807744742503038976,65,3,298,1
806060635448451072,63,11,403,6
805712926627758080,7,0,61,0
805482121712107520,53,7,298,5
804973468571734017,52,2,230,2
804737351024930816,113,9,570,5
803887353211273216,76,5,351,1
802784031297323017,106,3,420,3
802436743119052801,34,3,220,1
802164961858359296,31,4,178,0
801711972873973760,195,23,620,13
800987193078644737,176,12,551,6
800851541246636037,54,8,216,2
800745631182716928,204,7,696,32
799398920904245248,126,2,328,5
795232704371560450,99,6,369,7
794836591378386944,92,3,307,9
794465152544415745,333,13,901,65
794449119079059456,483,23,764,91
794116983759306752,15,1,95,0
794039033668087808,340,10,874,44
793847023162187777,106,5,369,2
793484554019319808,135,3,533,10
793014669376008192,341,13,944,44
791897317846634496,52,3,273,2
790949837453746176,376,23,1125,32
789923804390711296,205,3,537,23
786929585166233600,75,6,274,3
786488140542291968,74,4,369,6
785404525217718274,65,3,306,1
784392867376541696,54,0,198,8
781703668747808768,98,0,333,5
781602186077802501,53,0,236,1
780381855002595328,215,10,917,20
778662645347987457,730,47,1990,110
776088303502143488,2504,235,4419,674
775436664353067009,123,2,408,4
775098784057479169,53,3,225,1
774755390160379904,172,1,563,7
774549818651897856,288,13,676,23
774549480637095936,217,7,500,34
774319041376686081,35,1,162,0
774276223207956480,17,2,116,1
774246254415011840,133,8,330,9
774185615180992516,242,12,1210,8
773853689039560704,99,2,340,5
772358779375464450,257,9,839,13
772041730593959937,89,2,331,7
771799955610619904,110,3,326,6
771407416747450368,90,2,320,12
770909147457990656,72,2,284,3
770591955315150848,100,5,303,9
770184272065933313,70,1,221,4
766765888133537792,64,3,247,3
766755596934733824,29,1,170,1
765896023285833728,55,5,221,4
765650282344751109,57,1,233,2
765370990071275520,246,13,349,31
765364527823192064,211,0,255,20
765240228818874368,193,4,269,13
764993122099232769,768,27,1431,61
764898802557972480,80,3,295,5
764808818475798528,47,0,252,4
764648878130028544,106,8,396,4
764560577389789184,48,2,227,2
764446434322251777,138,1,264,7
764425339376394244,52,1,180,2
764246365975240704,118,0,364,14
764150804089536512,163,4,534,13
764103113544523776,64,2,193,4
764097875588505601,21,1,106,0
764071462059638790,128,4,205,10
764062680231489537,41,1,134,4
763827154777939968,27,1,103,1
763808991164133376,70,7,357,2
763797194004635653,27,0,100,1
763729197378535424,32,1,169,2
763557611790893056,61,2,220,5
763034657499803650,43,1,176,1
762795295792955396,3525,72,4652,506
762309857684905985,42,1,154,5
762306093083131905,44,2,142,1
761992763579727872,39,0,121,2
761970113239195649,34,1,134,2
761962578620870661,39,0,117,2
761943709172764672,51,2,192,2
761909715685236736,52,2,202,2
761894648801558529,60,2,230,2
761637920646193152,188,22,532,10
757295398042144768,66,7,467,1
756851409207828480,73,6,416,3
756489042804342784,363,11,1039,35
755949726256607232,182,5,828,12
755824857267445760,70,3,294,8
755469421246722048,126,8,587,3
755401950389297152,85,2,360,4
754616666303107072,141,4,534,3
754375074652753920,85,4,268,4
754314684275253250,273,19,889,37
753952354324606976,62,5,251,7
753744187200122880,1694,49,2542,376
753589904626454529,250,13,595,15
753057681510772736,97,5,473,4
752884288262025217,168,1,726,5
752804710810279936,130,5,621,12
752534214940045312,593,7,1726,21
752427228416339968,57,2,237,2
752255525157494784,790,17,1401,29
750502732050550785,55,5,386,2
749955947661971460,69,2,380,1
749748492852080640,114,3,413,8
749272875140468737,170,4,911,4
748498672648744960,123,7,413,10
748093698748125184,4038,202,6984,284
747791856646262786,55,2,249,7
747429416779710465,111,2,462,5
746136571875733504,192,5,653,9
745632525519720448,260,29,839,18
745607007592321025,2211,48,4021,123
745217207479709696,128,5,499,2
744696969734414336,171,6,615,15
743900725411880960,291,27,853,13
742355991040118785,57,2,247,0
742196539599134722,286,7,904,0
741631364504621056,184,9,538,2
741361795462397952,240,64,816,0
741325951359913985,100,7,445,3
740982907775246336,104,3,425,1
740906543265255424,108,4,413,1
740453320331034624,427,30,1392,6
740184379553521668,333,21,723,4
739481904907354113,77,13,332,0
739366164757905408,131,3,480,0
739019605323190273,734,15,1934,4
738439135258660864,228,4,504,1
737282617809063937,179,3,577,0
736881042288705536,352,9,906,0
736603126455767040,292,7,951,1
736557737455149057,99,4,362,1
736195357504208896,70,4,232,0
736029466707660800,118,6,418,0
734524784764035072,121,9,474,0
734383316527255554,469,8,1012,5
733658648971378688,46,4,187,0
733605739109965824,693,37,1749,7
731993725690216448,141,4,596,0
731484260180201472,186,6,543,1
730851933984952320,113,5,493,0
730236550399713280,125,18,382,0
728969054858444800,128,3,519,1
728585143682617344,219,8,600,5
727860394031763456,809,53,2165,4
727498060251598848,84,1,292,0
726562796503072768,99,4,366,0
726410804593971202,61,7,190,0
726280768385753088,201,4,564,0
725686060257304576,62,5,354,0
725259446381895680,101,5,374,0
724659430063771649,293,5,683,1
723994031026393088,124,5,466,0
723421109698187264,448,33,1439,3
722137768659259392,85,7,289,0
721337449813639168,522,25,1470,2
721035369571942401,61,1,211,0
720975001336332288,95,3,414,0
718800902035865602,118,8,377,0
718099056099074049,108,2,374,0
717713499422588928,68,1,243,0
717128054103932929,105,1,357,0
716203531364147200,98,10,389,0
715901754160709632,137,7,432,0
714452046280130560,87,2,307,0
714089604916183040,503,40,1554,2
713440371267735556,1156,146,2665,10
713379943938461696,58,3,300,0
712594825636216832,191,3,438,1
712066514317225984,326,17,1151,0
710027875408338944,411,14,1027,0
707853510432452608,106,10,418,0
707189143915405312,192,7,535,0
706498402356490240,37,1,144,0
703233087543644161,69,7,248,0
702870693550149633,176,7,675,0
702508307353882624,32,2,152,0
702145940996669440,31,1,167,0
701421137251725314,36,1,190,0
700666174758117376,51,10,218,0
700394455740776448,209,6,757,0
700364170496122881,97,3,261,0
700333958022586369,44,1,153,1
700303725881982976,184,22,504,0
699609228810592256,28,2,170,0
699246844178796544,34,2,183,0
698771163800064000,9605,341,13559,10
698656534436442113,36,3,164,0
698522044485476353,34,0,182,0
698159662223507456,61,2,202,0
697887866534260736,66,6,211,0
697857666173923328,57,5,237,0
697827446020665344,192,13,581,0
697797237171040256,431,18,1019,1
697495287103934464,39,4,181,0
697434945841721344,642,33,1272,2
697359284804259840,431,13,681,2
697072531631644673,42,2,179,0
696710113541951488,66,4,216,0
696534671723794432,284,12,603,0
696149426604093440,107,12,356,0
696146722716831745,55,2,168,0
696090744713572352,43,4,168,0
695977781662879744,2040,15,4178,0
695622978088910848,35,2,137,0
695351146714501121,313,15,2022,0
695320956768620544,71,8,247,1
695290727291465728,83,13,220,1
695260677762478080,199,25,684,1
693761364725227521,415,15,959,0
693386423295172608,192,8,634,0
693328143386595328,60,3,361,0
692723864925802500,195,24,471,0
691455202516451330,72,1,227,0
691404114413092864,128,1,343,0
689492607798546436,770,34,1203,2
688887412337037312,42,4,151,0
688832553676083200,60,8,219,0
688524390141702149,52,1,192,0
687019137617518592,634,35,1219,3
686626144431423488,5370,123,6780,2
686622493617074176,1287,24,1275,1
682577076252192770,111,8,323,0
680402768855732224,430,32,961,1
677131078486908928,266,5,548,0
675344547015229441,46,3,202,0
674528963327299584,55,9,145,0
674174122801414145,296,24,654,4
673672994674376705,91,4,264,0
672052667271634944,12543,343,15346,8
670061735546642432,70,1,196,0
668851759549427714,36,4,114,0
668519445472657408,234,8,426,0
667296236064501760,232,16,473,1
667266337547403264,202,1,367,0
667039796125151232,51,2,185,0
666901390967627776,1150,8,1196,1
666725215901237250,64,13,207,0
666395226689437696,147,5,315,0
662660766013775872,51,10,128,0
662570142233182208,156,16,353,0
662343696151654400,305,17,499,1
662298331024986112,269,27,507,2
662253052238409728,484,75,578,0
661935984498647040,83,11,227,0
660891819274862592,67,2,115,0
660818364298866689,31,2,106,0
660513819198910464,662,22,637,0
660471335215345664,192,3,345,0
659369110908837888,148,21,238,0
657962424256057344,110,11,219,0
657919535304036353,142,11,206,0
656832318162669568,77,7,149,0
656492599193133056,97,7,155,0
655885810789691394,91,15,203,1
655694358080000000,154,16,297,0
654082994643275776,75,4,174,0
654069129461239808,48,3,126,0
653570898793005056,57,4,173,0
653164515136245760,66,4,230,0
652559733333827584,87,4,202,1
651773995738492928,507,44,728,4
651683400613527552,105,9,266,0
651538559057457152,114,10,208,0
649610995338489857,518,21,652,1
648064646797230080,48,5,102,0
647033035867725825,420,23,758,0
646972364312477697,187,14,473,0
646655284111212545,218,11,343,0
645727578146213888,86,9,171,0
645609613128257536,181,7,269,0
643846780342415360,302,43,523,0
643255563372007424,268,12,514,0
643205465132826624,79,5,207,1
643140615748874240,95,8,282,0
642807146107768832,126,3,288,0
640811766839164928,47,4,129,0
638743379078090752,91,6,178,0
638259955838124034,24,3,75,0
637195425129308160,221,12,355,0
636542520969818112,120,2,173,0
636179476448210945,95,3,161,0
635483350266986496,45,5,119,0
635434239287263232,79,6,208,0
634273676184055808,14480,458,23645,25
633911170366353408,1181,97,1178,3
631754593714634752,72,5,192,0
629201413441105920,13339,476,21680,33
628960292479832065,178,11,272,0
628853074052972544,83,1,216,0
627252802054590466,649,34,518,2
620274632927674368,118,5,233,0
620214005743923200,76,7,143,0
619853454979244032,52,3,95,0
616208894982004736,65,4,157,0
615689242367369216,46,5,106,0
615638316784963584,292,18,409,0
615618965348462593,245,22,410,0
615520070396153856,53,0,106,0
615249307860660224,97,4,203,1
614504739997401088,881,58,1336,0
613126877159510016,27,1,73,0
612673873985859585,48,3,113,0
611903775054426112,48,1,103,0
611450786145529856,182,10,300,1
611079585598455808,344,28,599,1
610530358627561472,38,4,140,0
610522182465265664,304,24,453,0
610476898167169025,24,1,80,0
608997216167075841,38,0,95,0
608019543034896384,259,10,431,0
607910137618157568,231,14,381,0
607281772511039488,62,1,128,0
606827295727349760,132,7,257,0
604708877742051328,83,5,163,0
1392483538100899845,0,4,9,2
1377342284161642497,4,3,22,4
1376927200859983876,13,1,88,2
1375107710325190663,2,0,7,0
1374720655401361409,33,10,300,5
1374029720023662594,3,1,12,1
1371529764272504838,4,2,23,0
1369404872479621121,2,2,9,0
1368244989323481088,2,0,17,2
1367924625703723012,4,4,12,0
1367564511759241226,1,1,7,0
1364703366677463044,13,0,72,2
1364594810049490944,34,2,146,1
1357458823498317824,3,2,30,0
1356675065107140614,3,1,29,4
1350861117128536064,1,2,13,0
1348749986851385346,4,2,29,1
1335635907416891392,2,2,19,1
1335278413775560704,2,3,12,0
1333126422748155907,2,3,18,0
1331288508611260417,2,1,20,0
1330209023048753157,1,2,6,0
1326569005855989760,3,2,23,0
1321446959765475332,7,3,40,1
1320773257381978114,1,1,28,0
1309513189374205954,1,3,21,2
1308447228055433217,2,0,15,1
1305531027243315201,4,2,33,0
1304781818638618625,10,50,71,5
1304072543217823744,3,7,26,3
1303709149553930240,1,6,19,1
1303352884545957890,7,4,36,1
1301151600963211264,7,4,70,9
1300447452303163392,3,1,38,2
1298629528827432962,9,7,49,16
1296161132290478080,10,1,34,0
1295741182606290944,7,2,37,0
1293938165913395200,7,1,30,2
1291111564578357250,2,2,20,1
1288881563049111555,10,1,30,3
1285978757552123904,3,1,20,1
1284211546701402122,1,0,18,1
1281279151022931969,29,15,229,10
1275789026579136512,10,2,63,4
1274724046308028418,1,1,23,0
1270770076350898178,2,2,5,0
1270770075432345600,0,1,6,1
1270770074673086465,0,1,2,1
1270770074052440066,0,1,0,0
1270770072139726848,14,7,51,1
1261339328564785157,1,1,15,0
1259506934069280770,1,1,29,0
1255171423523540992,1,2,9,1
1254806355359268867,1,1,11,0
1253707296896700416,7,2,58,2
1251179925593350144,1,1,13,0
1248621554998456323,6,3,29,1
1248621141217828869,5,1,26,1
1247977457959010318,9,5,91,5
1245085052838518791,6,2,14,0
1241557616435834880,29,12,192,9
1238491652660043776,5,0,44,1
1238159479566458884,6,1,39,3
1225841161371373568,10,12,72,1
1223737255996612608,5,0,71,0
1223363815326261248,2,1,46,1
1222972299080585218,12,3,65,2
1205584772539592704,3,14,29,1
1204834485700837378,3,2,65,0
1199357540481556485,12,0,48,1
1194328331065233408,2,4,41,0
1192549936765841415,5,0,26,0
1190262603349680128,42,12,247,9
1181588375880511490,10,4,67,2
1180210129322565642,17,1,108,2
1179403167710232580,24,8,137,8
1173648504679518208,172,236,1041,83
1168887481003126785,10,2,46,1
1166350605029445633,15,5,61,0
1149703584377909251,14,6,62,1
1143601499756552192,6,4,38,2
1137721008847237120,45,2,132,4
1136303577683693568,4,2,37,0
1134821905481883654,4,0,29,0
1134103020592074754,9,2,41,0
1129500216414150658,3,4,26,0
1125464015050874880,26,2,137,1
1124675043508637697,5,0,26,1
1121051171848769537,17,1,86,1
1118167854761873408,138,19,1015,6
1113443425267978240,0,0,12,1
1111270210982551557,6,1,21,0
1102586575567941632,7,0,25,0
1101860982589194241,1,0,20,0
1097863240569290754,3,1,18,0
1093895144653361156,8,0,33,0
1038111818676424705,31,10,199,0
872574750534627329,97,24,549,15
815271307977760768,10,6,91,0
814976884203081728,8,5,74,0
812764796776919041,17,0,83,3
811715392477413376,15,1,40,1
810205432098623488,10,1,29,0
809110736714670080,76,3,224,15
808408594051829765,17,2,36,3
806641950895968256,2,1,17,0
805177297036668928,7,1,31,0
803644720572284928,2,0,12,1
803273318895759360,1,0,12,0
802240458986401792,1,0,10,0
802202699303251968,2,1,10,1
801923353787318272,4,2,15,1
801832773333811200,0,0,9,0
801591170698657793,2,0,11,0
801568521259859968,2,1,8,0
801488837071564800,7,1,25,0
799756597740216320,2,0,10,0
799695269398884353,7,2,29,3
798875573523271680,2,1,31,0
798261744648867840,2,0,14,0
797104370106114048,2,0,17,1
796834836077887489,9,0,18,0
796495106614267904,3,0,11,1
795362640197341184,4,0,12,0
794977597675311104,0,0,8,0
793135454497280000,1,0,4,0
792014789501476866,18,0,40,1
791399009730465792,5,0,10,0
791300833401040901,9,1,32,0
790681781116600321,3,0,4,0
790606302237995008,0,0,2,0
790572179171803136,4,1,20,0
789866426102185984,0,0,9,0
789602189169692673,3,0,9,1
789479998377820160,2,0,18,0
788031131371376640,12,0,34,3
786225134126243840,5,0,23,0
784785438590406656,8,1,20,0
784428905570729984,8,0,23,1
783048088814510088,2,0,17,0
781569252826370048,1,0,13,0
780533136430170112,8,0,9,0
780482083340681216,3,0,5,0
780451879629180929,0,0,7,0
777598081353199616,6,0,13,1
777220601375186944,2,0,8,0
775710633236901889,4,0,4,3
773983445861015552,2,0,7,1
772871948963426304,2,0,10,0
771754597597589504,2,0,6,0
771022242771636225,3,1,9,1
768085405447053312,2,0,10,0
767058644990959616,4,1,7,0
765941275514155008,4,0,9,1
764084042220179456,0,0,6,0
763117673131614209,3,0,9,0
761698345559560192,1,0,6,0
760158169079226368,1,1,4,0
757953647246319616,1,0,7,0
757221316919369728,4,0,17,0
756911789472833536,5,0,7,0
753967360978018305,3,0,5,0
752849998635606016,6,3,8,2
752215842322993152,3,0,10,1
750736083554410496,5,0,16,0
749981138504945665,1,1,7,0
748546656006606848,3,0,5,0
747821877708488704,2,0,7,0
746009949856161792,1,0,7,0
744990224976064512,1,1,4,0
744243303395131392,1,0,4,0
743110850165100544,1,0,8,0
741298903438364674,5,0,8,0
739849350067556352,3,0,5,0
738399783778320384,1,0,5,0
738036906538237952,0,1,6,0
737675007812239360,2,0,7,0
736602944825499648,5,0,10,0
734428630000926720,2,0,9,0
733419913012879360,2,0,11,0
733371673185943552,3,0,7,0
732239199072456704,2,0,9,0
731152040580145152,2,0,8,0
730427251372630016,0,0,4,0
730400539805093889,31,0,77,4
728252922908180480,6,0,7,0
726818487805448193,0,0,3,0
725731334065254400,3,0,8,0
725082068883898369,0,1,7,0
723541914947977216,4,0,12,0
722137680515977216,7,1,7,0
721082549783670785,4,0,32,0
719685220232994816,0,0,1,0
719600917566214144,6,0,6,0
718491098788704256,2,0,7,0
717003821222731778,3,0,7,0
716309241435295746,4,0,5,0
715667496536133632,2,0,13,0
715226016143245312,3,0,4,0
714467103567249408,2,1,4,0
712655170253946880,3,1,5,0
710888522345910272,4,1,10,0
709756052858769415,3,0,4,0
708358351864913922,6,0,24,0
708072466371883009,12,0,11,0
706872068529258496,4,0,10,0
705060177121140737,1,0,3,0
702988761832017920,4,0,7,0
700791471142612992,1,0,7,0
687063380444721152,4,0,12,2
686593311130386434,2,1,12,1
685857175399313408,8,1,20,1
685555881342287873,1,0,4,0
685159225685860354,3,2,12,0
684764792507207680,1,0,1,1
684404348542173184,5,0,18,1
682637339441627136,2,0,6,0
682244779992678401,0,0,2,0
681897465298173953,3,0,2,0
680780102473506816,1,0,8,0
680417713563504640,0,0,3,0
680161022573940736,0,0,4,0
679738236814651392,1,0,4,0
679344289516642304,2,0,3,0
678969518027227137,74,0,105,11
678953064120918016,1,1,2,0
678620884442058753,2,0,3,0
678303786021056513,0,0,4,0
677986695837581312,3,1,5,0
677563909637808128,5,0,6,0
677141140085211136,1,0,3,0
676824071196184576,1,0,3,0
676416391268929538,0,0,2,0
676099260358729728,5,0,15,0
675706671675625474,3,0,3,0
675404705699405824,1,1,3,0
675027245094690816,0,0,1,0
674589310658732032,1,0,2,0
674332618809327617,3,0,4,0
673940031862652928,2,0,5,0
673936258876461056,0,0,1,0
673215254797635585,2,0,1,0
673200215663357953,0,0,3,0
672852964512423936,0,0,2,0
672796457213251584,2,0,6,0
672472493110763520,7,1,6,0
671358016369909761,1,0,3,0
670972978922987520,6,0,8,0
670663439845564417,1,0,3,0
670210457437736961,7,0,16,1
669908466149023744,2,0,8,0
669583849618145280,0,0,1,0
669213888655859712,2,0,7,0
668866601438048256,0,0,6,0
668489114283548672,2,0,3,0
667719037774921728,2,0,4,0
667383286663020544,1,0,1,0
666994261867503616,1,0,6,0
666692299540164608,0,0,2,0
666269485876322304,1,0,2,0
665997694515679232,1,0,3,0
665597584090599425,1,0,2,0
665242719711797248,2,0,2,0
665202941947740161,0,0,2,0
664819933533102084,2,0,2,0
664472646759919617,7,0,14,0
664170660063784961,1,0,3,0
663370381953269760,1,0,6,0
663053292239482880,0,1,0,0
662675852728012800,1,0,1,0
662328517556879365,1,0,2,0
661957381140717568,0,0,2,0
661641146767048704,0,0,1,0
661306733952913408,2,0,8,0
660531681053511680,1,0,2,0
660169292353314817,0,0,1,0
659814451554725888,0,0,1,0
659806938369163264,0,0,0,0
659458238476234752,0,2,1,0
659429415076691969,0,0,1,0
659353917059420160,1,1,1,0
659082129251377152,12,1,17,0
659006628956676097,0,0,2,0
658719741310291968,2,0,4,0
658636691083784193,2,1,2,0
658327151566041088,0,0,4,0
657927015417384961,1,0,1,0
657557077439684608,1,0,3,0
657211042687160321,0,0,0,0
657202239069638657,2,0,0,0
656824751915204608,1,0,2,0
656545434719027200,0,0,1,0
656462363995066368,0,0,5,0
656183025567473664,0,0,3,0
655790458736480256,3,0,14,0
655745137742606336,3,0,6,0
655595828279660544,0,0,1,0
655573915889176576,0,0,0,0
655541295063109634,0,0,2,0
655533745706016768,0,0,1,0
655526195698778113,0,0,2,0
655511682073165824,0,0,3,0
655375239061180416,1,0,1,0
655375199861391360,1,0,3,0
655065660666617857,4,0,22,3
655005262810632192,2,0,2,0
654793856320335872,2,0,3,0
654727160343605248,2,0,0,0
654650423790309376,4,0,4,0
654355983293108225,2,0,5,0
654001145606709249,1,0,0,0
653925647803396096,2,0,3,0
653693532511801344,1,0,5,0
653563260105555968,1,1,1,0
653216009810149380,0,0,3,0
652876283953606656,1,0,3,0
652846034104795136,1,0,1,0
652483646465642496,1,0,5,0
652181696607981569,2,0,3,0
652121258948231168,2,0,1,0
651758871204261888,0,0,2,0
651471995289399296,1,0,1,0
651396483388940288,1,0,3,0
651026546086539264,1,0,2,0
650717006388404224,0,0,1,0
650354619412008960,4,0,2,0
650294220905955329,2,1,3,0
650022503323054080,2,1,1,0
649966264862011392,3,0,0,0
649612453416931329,0,0,0,0
649357516942503936,3,0,2,0
649229708261986304,2,0,3,0
648867319406534656,1,0,3,0
648535131288899584,3,1,3,0
648497383299543040,0,0,3,0
648165193546113024,2,0,1,0
647787706261598208,1,0,2,0
647417768413933568,1,0,2,0
647168686541770752,1,0,1,0
647108807995314176,1,0,2,0
646806239276613632,2,0,0,0
646683942108663809,0,0,1,0
646398690412904448,0,0,1,0
645975767613054976,0,0,3,0
645960668475170817,2,0,1,0
645658678612332544,1,0,1,0
645398696406974464,1,0,0,0
645349857486442496,1,0,1,0
645349731669925888,1,0,1,0
645243442176651265,1,0,1,0
644873504635113472,1,0,1,0
644515166663634944,1,0,0,0
644511116631142400,0,0,1,0
644285184209199104,1,0,0,0
644201577050411009,3,1,4,0
643892038182772736,2,1,2,0
643501249535545348,1,0,2,0
643446603311935488,4,0,8,0
643431504115314689,1,0,2,0
643416403563933696,1,0,4,0
642759575888863232,2,0,4,0
641974402574364672,1,0,2,0
641619564095258624,1,1,5,0
641272277338820608,1,0,4,0
640977838590570496,0,0,2,0
640966106467991552,2,1,2,0
640600348823035904,0,0,2,0
640215311497756673,0,0,0,0
639830274226941952,0,0,2,0
639437687229927424,0,0,2,0
639090518392070144,1,0,0,0
638726674666926080,1,0,5,0
638380723431452672,2,0,3,0
638358074500218880,1,0,2,0
638350524136488960,3,0,4,0
638040984094425089,3,0,3,0
638025885392719872,1,1,3,0
637671101368135680,1,0,6,0
637655946530004992,3,1,2,0
637384155953799172,3,0,1,0
637263360984252416,8,0,12,0
636991568981958656,3,0,4,0
636546135688126468,3,0,3,0
636546135088361472,2,0,4,0
636176196301099008,1,0,1,0
635828909473419264,3,2,2,0
635806261469048832,3,1,1,0
635504268825526272,1,0,3,0
635119232775233536,0,0,1,0
634847441007853569,2,0,0,0
634417141274406912,1,0,1,0
634369290423140352,3,1,3,0
634009419894943744,2,0,5,0
633635707039428608,5,1,5,0
633284643928809472,6,0,5,0
633277095205044224,5,1,6,0
632982653298475012,2,0,6,0
632597616140939264,0,0,0,0
632318280590589953,1,0,1,0
632227707997196288,1,0,1,0
631955887972872192,2,1,1,0
631872887444508672,1,0,0,0
631578400319229952,2,0,4,0
631502929871024129,0,0,19,0
631200946601660417,0,1,9,0
631117868042731521,1,0,4,0
630763029165117440,2,0,5,0
630740379168571394,1,0,1,0
630415739200126976,3,0,4,0
630038251873677312,0,0,1,0
629781565107798020,0,0,2,0
629283277497593856,1,1,0,0
629040075469361152,1,0,4,0
628935989772337152,1,0,0,0
628686847447801856,3,1,6,0
628671861744779265,2,0,4,0
628211213495857152,3,0,1,0
627886574643118080,4,0,10,0
627856374941253632,0,0,1,0
